Time,PL_A12,PL_B12,PL_B22,PL_B32,PL_B42,PL_B52,PL_C12,PL_C32,D_Building,CHP_1,CHP_2,CH,CWP,CT,AC,VM,EF,CHP_1F,CHP_P,Others,Total
7/18/24 13:15,17.643,0.208,0.037,20.064,0.667,6.315,6.174,2.159,45.641,17.511,18.637,132.101,22.945,20.533,22.376,0.443,2.915,0.738,4.938,207.265,549.31
7/18/24 13:30,17.082,0.233,0.037,20.046,0.679,6.321,6.114,2.171,43.621,17.518,18.991,132.631,22.982,20.342,22.161,0.223,2.918,0.738,4.941,201.249,540.998
7/18/24 13:45,17.063,0.241,0.036,20.086,0.659,6.303,6.18,2.16,38.425,17.5,19.067,132.959,22.98,20.667,22.644,0.154,2.903,0.738,4.938,202.556,538.259
7/18/24 14:00,16.735,0.228,0.036,20.108,0.629,6.206,6.256,2.105,38.249,17.532,19.075,133.257,22.819,20.531,22.436,0.468,2.837,0.743,4.941,204.068,539.259
7/18/24 14:15,16.784,0.226,0.037,20.152,0.607,6.094,6.859,2.076,38.182,17.512,19.149,133.071,22.872,20.508,23.914,0.407,2.883,0.738,4.945,202.492,539.508
7/18/24 14:30,17.526,0.221,0.037,19.696,0.625,6.323,6.209,2.102,38.428,17.507,20.364,135.351,23.249,20.47,23.636,0.254,2.88,1.712,4.935,202.99,544.515
7/18/24 14:45,17.802,0.222,0.037,19.716,0.599,5.687,6.864,2.047,38.972,17.497,22.965,137.565,23.586,20.427,22.878,0.33,2.842,2.622,4.951,207.947,555.556
7/18/24 15:00,17.187,0.226,0.037,20.112,0.586,5.283,6.661,2.064,38.086,17.522,24.264,137.355,23.618,20.471,22.146,0.44,2.794,2.977,4.944,205.74,552.513
7/18/24 15:15,16.855,0.297,0.037,20.094,0.594,6.285,6.355,2.052,38.534,17.528,24.628,136.883,23.467,20.55,22.52,0.405,2.901,2.358,4.948,205.023,552.314
7/18/24 15:30,16.213,0.258,0.036,19.977,0.565,6.280,6.529,2.116,37.902,17.55,24.919,136.596,23.593,20.405,22.586,0.102,2.84,0.742,4.946,208.409,552.564
7/18/24 15:45,16.177,0.219,0.037,19.814,0.565,6.298,6.561,2.149,36.095,17.54,25.156,136.648,23.499,20.735,22.856,0.083,2.833,0.741,4.955,204.022,546.983
7/18/24 16:00,16.743,0.210,0.037,19.842,0.594,6.065,6.196,2.139,35.274,17.536,25.401,136.95,23.629,20.539,23.379,0.085,2.83,0.746,4.946,203.286,546.427
7/18/24 16:15,17.454,0.212,0.036,19.434,0.653,6.027,6.198,2.125,34.879,17.525,25.503,136.703,23.511,20.523,23.075,0.085,2.872,0.74,4.952,203.044,545.551
7/18/24 16:30,17.318,0.237,0.038,17.026,0.657,6.024,6.24,2.135,35.705,17.512,25.337,136.276,23.612,20.526,22.044,0.086,2.864,0.74,4.952,203.562,542.891
7/18/24 16:45,16.803,0.245,0.036,15.569,0.633,6.023,6.21,2.198,34.68,17.521,24.894,135.172,23.187,20.38,21.592,0.086,2.835,0.746,4.954,201.982,535.746
7/18/24 17:00,16.954,0.224,0.037,15.479,0.621,5.026,6.245,2.1,35.424,17.528,24.849,135.28,23.268,20.76,19.988,0.041,2.788,0.74,4.952,203.824,536.128
7/18/24 17:15,16.241,0.218,0.036,15.465,0.626,4.912,6.27,2.112,35.772,17.512,24.442,134.405,23.032,20.503,18.064,0.044,2.767,0.741,4.95,197.596,525.708
7/18/24 17:30,16.150,0.216,0.037,15.495,0.649,6.201,6.279,2.176,35.703,17.503,24.194,134.239,22.981,20.528,19.795,0.086,2.82,0.741,4.955,201.962,532.71
7/18/24 17:45,16.179,0.215,0.037,15.485,0.625,5.580,6.221,2.241,35.684,17.512,24.242,133.969,22.804,20.531,21.184,0.087,2.79,0.741,4.95,200.07,531.147
7/18/24 18:00,16.181,0.220,0.037,15.457,0.635,5.568,6.174,2.188,35.034,17.513,24.082,133.461,23.1,20.377,22.378,0.101,2.788,0.917,4.954,200.314,531.479
7/18/24 18:15,16.408,0.290,0.036,15.498,0.651,5.642,6.132,2.164,35.098,17.51,23.762,132.234,22.996,20.78,21.02,0.098,2.788,2.416,4.945,201.868,532.336
7/18/24 18:30,16.355,0.265,0.037,15.440,0.622,5.595,6.195,2.125,35.049,17.51,23.101,129.97,22.487,20.613,19.952,0.097,2.78,2.924,4.955,197.821,523.893
7/18/24 18:45,16.294,0.226,0.036,15.517,0.621,5.540,6.182,2.124,34.989,17.505,22.869,128.797,22.316,20.563,20.736,0.096,2.778,2.974,4.955,201.819,526.937
7/18/24 19:00,17.591,0.217,0.037,15.450,0.637,5.443,6.205,2.189,35.338,17.487,22.149,128.529,22.288,20.562,21.237,0.094,2.787,1.063,4.951,200.382,524.636
7/18/24 19:15,17.355,0.211,0.038,15.531,0.644,6.053,6.252,2.051,42.898,17.503,21.169,127.609,22.309,20.552,21.378,0,2.822,0.741,4.954,197.38,527.45
7/18/24 19:30,17.123,0.230,0.041,15.464,0.657,6.053,6.209,2.009,32.901,17.505,19.851,127.024,22.293,20.573,20.235,0.093,2.823,0.719,4.955,192.649,509.407
7/18/24 19:45,17.443,0.241,0.044,15.521,0.632,5.757,6.164,1.965,26.496,17.506,18.959,72.577,22.316,20.247,20.086,0.093,2.796,0.701,4.952,194.513,449.009
7/18/24 20:00,16.809,0.215,0.046,15.513,0.622,4.570,6.227,1.957,24.907,17.505,19.216,88.034,22.315,15.51,18.996,0.092,2.734,0.701,4.956,196.759,457.684
7/18/24 20:15,16.091,0.215,0.042,15.489,0.630,5.780,6.341,1.986,23.569,17.508,18.992,95.813,22.295,14.995,19.718,0.093,2.606,0.702,4.956,192.088,459.909
7/18/24 20:30,16.116,0.212,0.037,15.500,0.648,5.786,6.301,1.978,22.524,17.523,14.469,92.839,22.307,14.829,18.908,0.092,2.802,0.702,4.948,189.881,448.402
7/18/24 20:45,16.123,0.213,0.036,15.677,0.624,5.733,6.267,1.975,21.988,17.524,14.921,95.24,22.335,15.2,18.548,0.091,2.81,0.702,4.951,190.514,451.472
7/18/24 21:00,16.159,0.217,0.037,17.342,0.632,5.823,6.253,1.971,22.035,17.538,17.951,98.711,22.353,15.056,18.826,0.092,2.812,0.703,4.953,192.226,461.69
7/18/24 21:15,16.130,0.292,0.036,16.551,0.650,5.885,6.283,1.975,22.06,17.51,20.295,98.29,22.319,17.641,20.252,0,2.816,0.702,4.955,196.493,471.135
7/18/24 21:30,16.139,0.262,0.037,16.473,0.620,5.862,6.301,1.959,21.916,17.508,21.459,96.695,22.319,18.122,18.825,0.091,2.82,0.702,4.958,189.091,462.159
7/18/24 21:45,16.141,0.218,0.037,16.505,0.616,5.727,6.281,1.961,21.782,17.498,21.783,96.266,22.307,18.093,18.519,0.091,2.811,0.701,4.958,189.362,461.657
7/18/24 22:00,16.147,0.211,0.040,16.511,0.635,6.004,6.275,1.953,21.64,17.497,20.989,95.218,22.284,17.892,18.14,0.091,2.822,0.7,4.96,190.152,460.161
7/18/24 22:15,16.142,0.210,0.045,16.426,0.641,5.819,6.208,1.949,21.576,17.483,18.874,94.584,22.31,18.215,18.874,0.102,2.813,0.7,4.955,193.78,461.706
7/18/24 22:30,16.107,0.229,0.037,16.512,0.651,5.575,6.269,1.954,21.395,17.495,16.104,93.224,22.293,18.074,18.166,0.098,2.799,0.7,4.955,190.75,453.387
7/18/24 22:45,16.154,0.236,0.036,16.459,0.629,5.349,6.296,1.967,21.364,17.557,13.87,91.917,22.339,18.131,17.773,0.096,2.79,0.701,4.954,189.358,447.976
7/18/24 23:00,16.108,0.213,0.036,16.513,0.618,5.349,6.289,1.944,21.386,17.543,12.793,91.704,22.349,18.14,18.012,0.097,2.791,0.701,4.956,189.328,446.87
7/18/24 23:15,16.093,0.210,0.036,17.701,0.594,5.638,6.306,1.954,21.371,17.562,12.474,91.913,22.365,18.15,17.861,0,2.79,0.701,4.962,191.781,450.462
7/18/24 23:30,16.136,0.209,0.037,19.948,0.652,5.856,6.206,1.957,21.344,17.574,12.468,92.48,22.375,18.155,19.944,0.095,2.808,0.7,4.958,188.264,452.166
7/18/24 23:45,16.089,0.209,0.037,19.994,0.625,5.350,6.284,1.945,21.385,17.57,12.845,93.459,22.375,18.006,19.623,0.095,2.791,0.701,4.954,188.359,452.696
7/19/24 0:00,16.102,0.215,0.040,20.143,0.635,5.774,6.3,1.95,21.306,17.536,13.22,93.992,22.329,18.312,19.559,0.094,2.804,0.7,4.957,189.468,455.436
7/19/24 0:15,16.143,0.285,0.038,20.028,0.650,5.856,6.301,1.953,21.292,17.549,13.533,94.152,22.333,18.107,20.249,0.093,2.815,0.7,4.957,193.029,460.063
7/19/24 0:30,16.145,0.260,0.037,19.954,0.618,5.821,6.282,1.961,21.445,17.533,13.7,94.299,22.341,18.122,20.07,0.093,2.807,0.7,4.955,190.595,457.738
7/19/24 0:45,16.011,0.217,0.036,20.048,0.618,5.377,6.234,1.935,21.266,17.556,13.565,93.62,22.346,18.137,19.675,0.093,2.787,0.7,4.959,189.573,454.753
7/19/24 1:00,15.798,0.211,0.037,20.110,0.637,5.107,6.284,1.945,21.116,17.549,13.091,92.555,22.349,18.138,19.816,0,2.758,0.7,4.954,189.774,452.929
7/19/24 1:15,15.741,0.210,0.036,20.064,0.642,5.598,6.313,1.957,20.976,17.549,12.746,92.185,22.357,17.956,19.406,0.093,2.792,0.7,4.954,192.964,455.239
7/19/24 1:30,15.697,0.228,0.036,20.011,0.648,6.049,6.29,1.951,20.914,17.535,12.744,91.845,22.326,18.295,20.22,0.092,2.819,0.7,4.954,189.144,452.498
7/19/24 1:45,15.860,0.234,0.037,20.185,0.628,5.950,6.301,1.957,21.043,17.554,12.855,91.383,22.337,18.106,19.687,0.092,2.812,0.698,4.959,191.316,453.994
7/19/24 2:00,15.945,0.213,0.036,20.121,0.617,5.421,6.28,1.959,20.86,17.535,13.104,91.421,22.344,18.103,19.789,0.093,2.793,0.7,4.956,189.394,451.684
7/19/24 2:15,15.953,0.212,0.037,20.155,0.624,5.149,6.239,1.951,21.098,17.553,13.376,91.928,22.359,18.108,19.179,0.101,2.775,0.7,4.957,191.128,453.582
7/19/24 2:30,15.697,0.210,0.036,19.448,0.645,5.381,6.289,1.939,21.071,17.54,13.646,91.513,22.335,18.093,18.934,0.097,2.79,0.699,4.961,189.279,450.603
7/19/24 2:45,15.719,0.213,0.037,17.912,0.621,5.189,6.312,1.945,21.066,17.543,13.614,91.371,22.36,18.091,18.505,0.096,2.78,0.699,4.96,189.495,448.528
7/19/24 3:00,15.710,0.213,0.036,16.169,0.629,5.373,6.286,1.938,20.934,17.532,13.185,90.558,22.332,17.913,18.292,0,2.789,0.698,4.953,189.315,444.855
7/19/24 3:15,15.639,0.286,0.036,15.058,0.645,5.345,6.225,1.938,20.925,17.533,12.455,89.453,22.325,18.248,17.543,0.094,2.792,0.697,4.942,187.107,439.286
7/19/24 3:30,15.651,0.259,0.037,15.732,0.617,5.353,6.244,1.951,20.89,17.555,11.781,88.318,22.324,18.099,18.467,0.095,2.789,0.698,4.94,187.007,438.807
7/19/24 3:45,15.623,0.218,0.037,17.050,0.617,5.348,6.303,1.94,20.981,17.539,11.386,87.139,22.349,18.111,18.858,0.094,2.798,0.697,4.94,191.094,443.122
7/19/24 4:00,15.615,0.210,0.036,16.521,0.635,5.234,6.295,1.921,21.187,17.554,11.316,87.288,22.329,17.958,18.974,0.092,2.78,1.863,4.938,191.228,443.974
7/19/24 4:15,15.649,0.206,0.037,16.261,0.640,5.349,6.286,1.885,21.151,17.534,11.417,87.437,22.321,18.111,18.995,0.092,2.793,2.658,4.943,188.852,442.617
7/19/24 4:30,15.598,0.228,0.037,16.660,0.649,5.351,6.245,1.869,21.209,17.533,11.473,87.169,22.328,18.104,18.819,0.091,2.796,2.878,4.956,192.37,446.363
7/19/24 4:45,15.644,0.235,0.036,16.830,0.618,5.360,6.26,1.88,21.281,17.539,11.438,87.389,22.35,18.293,19.201,0,2.796,0.948,4.953,188.849,441.9
7/19/24 5:00,15.635,0.213,0.037,17.377,0.562,5.218,6.31,1.902,21.158,17.535,11.116,85.983,22.336,18.12,19.328,0.091,2.789,0.7,4.957,190.061,441.428
7/19/24 5:15,15.642,0.212,0.037,17.841,0.618,5.333,6.281,1.954,21.061,17.53,10.787,85.187,22.334,18.126,17.798,0.089,2.798,0.699,4.957,184.804,434.088
7/19/24 5:30,15.568,0.209,0.036,18.556,0.643,5.370,6.315,1.945,21.102,17.554,10.511,84.717,22.351,17.964,17.702,0.092,2.795,0.699,4.963,190.26,439.352
7/19/24 5:45,16.745,0.210,0.037,18.954,0.618,5.156,6.27,1.948,20.888,17.531,10.324,84.509,22.352,18.115,18.282,0.09,2.776,0.699,4.959,185.614,436.077
7/19/24 6:00,14.358,0.214,0.036,19.858,0.631,4.561,6.247,1.941,21.032,17.528,10.277,125.89,22.345,18.225,17.75,0.099,2.735,0.7,4.959,188.687,478.073
7/19/24 6:15,15.517,0.286,0.036,19.544,0.647,4.518,6.274,1.938,22.531,17.53,10.035,126.168,22.322,18,17.921,0.097,2.733,0.698,4.957,187.253,479.005
7/19/24 6:30,15.548,0.257,0.037,21.031,0.617,4.531,6.287,1.926,22.982,17.523,9.51,119.892,22.318,17.88,18.087,0,2.733,0.698,4.955,185.628,472.44
7/19/24 6:45,15.520,0.216,0.036,20.039,0.615,4.524,6.294,1.934,22.848,17.542,9.055,116.286,22.345,18.073,18.057,0.097,2.728,0.698,4.959,188.408,470.274
7/19/24 7:00,15.549,0.208,0.042,19.512,0.630,4.515,6.257,1.956,23.037,17.516,8.763,114.031,22.313,18.219,17.899,0.094,2.729,0.698,4.952,184.71,463.63
7/19/24 7:15,15.526,0.208,0.050,18.438,0.652,4.684,6.219,1.928,23.651,17.535,8.614,114.833,22.307,18.004,17.326,0.093,2.738,0.698,4.947,186.512,464.963
7/19/24 7:30,15.502,0.228,0.039,17.796,0.661,4.531,6.293,1.928,25.146,17.505,8.719,116.653,22.305,17.973,17.441,0.092,2.73,0.697,4.951,190.042,471.232
7/19/24 7:45,15.544,0.236,0.036,16.896,0.631,4.528,6.288,1.909,24.97,17.522,9.172,120.191,22.302,17.951,17.973,0.091,2.728,0.698,4.952,195.815,480.433
7/19/24 8:00,15.538,0.218,0.037,18.696,0.616,4.536,6.293,1.896,26.864,17.528,9.897,123.367,22.287,20.11,18.8,0.091,2.726,0.699,4.947,194.364,489.51
7/19/24 8:15,15.554,0.216,0.036,20.609,0.640,4.530,6.273,1.944,46.974,17.53,10.65,124.388,22.318,20.595,18.828,0,2.727,0.734,4.954,206.194,525.694
7/19/24 8:30,16.309,0.214,0.037,20.440,0.684,4.539,5.887,1.95,45.008,17.531,11.121,125.332,22.292,20.735,20.149,0.09,2.729,0.739,4.949,201.989,522.724
7/19/24 8:45,17.643,0.212,0.037,20.548,0.655,4.570,5.925,1.986,38.647,17.541,11.552,126.347,22.331,20.563,20.669,0.09,2.734,0.74,4.946,202.28,520.016
7/19/24 9:00,16.596,0.217,0.036,20.085,0.658,4.909,6.002,1.988,37.578,17.561,12.155,127.967,22.337,20.381,19.781,0.09,2.755,0.738,4.952,202.962,519.748
7/19/24 9:15,17.003,0.290,0.037,18.581,0.672,5.509,6.093,1.988,41.793,17.565,12.597,128.934,22.339,20.532,19.643,0.09,2.818,0.737,4.952,200.053,522.226
7/19/24 9:30,18.191,0.259,0.036,19.844,0.645,5.814,6.296,1.975,41.443,17.56,12.763,129.076,22.309,20.647,19.967,0.09,2.873,0.738,4.941,196.724,522.191
7/19/24 9:45,16.221,0.220,0.039,18.277,0.645,6.103,6.237,1.971,41.979,17.543,12.775,128.765,22.331,20.49,20.284,0.1,2.906,0.738,4.944,201.168,523.736
7/19/24 10:00,17.329,0.214,0.037,18.079,0.661,4.831,6.259,1.979,42.842,17.562,12.858,128.956,22.329,20.483,18.846,0,2.807,1.118,4.932,199.199,521.321
7/19/24 10:15,16.572,0.212,0.036,19.162,0.667,5.420,6.293,1.983,42.247,17.559,13.155,129.149,22.309,20.509,18.591,0.099,2.803,2.448,4.944,200.093,524.251
7/19/24 10:30,16.800,0.230,0.036,20.065,0.677,6.097,6.203,1.996,35.914,17.539,13.829,130.474,22.328,20.468,20.406,0.096,2.867,2.974,4.949,201.112,525.06
7/19/24 10:45,17.699,0.241,0.042,20.300,0.652,6.101,6.2,1.988,34.986,17.55,14.692,130.931,22.306,20.298,20.326,0.097,2.856,2.891,4.945,198.615,523.716
7/19/24 11:00,15.325,0.217,0.038,20.142,0.640,6.011,6.096,2.023,35.907,17.542,15.056,130.988,22.344,20.638,20.928,0.367,2.84,0.893,4.949,203.387,526.331
7/19/24 11:15,16.808,0.214,0.036,20.041,0.647,5.695,5.982,2.043,36.048,17.539,15.779,132.502,22.426,20.439,21.047,0.189,2.855,0.739,4.949,201.59,527.568
7/19/24 11:30,16.983,0.215,0.037,20.579,0.671,5.819,5.953,2.047,37.279,17.537,16.826,133.496,22.529,20.402,21.783,0.087,2.871,0.738,4.947,200.751,531.55
7/19/24 11:45,16.953,0.213,0.037,20.322,0.646,4.543,6.072,2.054,36.655,17.508,17.789,134.921,22.848,20.221,19.868,0.088,2.792,0.739,4.953,198.15,527.372
7/19/24 12:00,16.382,0.218,0.037,20.348,0.660,4.582,6.423,2.046,38.08,17.53,18.573,136.916,23.417,20.545,18.828,0.09,2.745,0.74,4.952,199.124,532.236
7/19/24 12:15,17.559,0.293,0.036,20.314,0.669,4.585,6.48,1.979,38.246,17.509,19.049,136.573,23.371,20.366,18.372,0.09,2.735,0.741,4.953,196.611,530.531
7/19/24 12:30,17.183,0.263,0.037,20.353,0.654,5.058,6.218,1.989,38.031,17.511,19.38,137.403,23.531,20.399,19.213,0.09,2.815,0.74,4.957,198.033,533.858
7/19/24 12:45,17.228,0.222,0.036,20.403,0.643,5.387,6.064,1.998,41.239,17.53,20.087,138.396,23.612,20.226,21.577,0.091,2.864,0.741,4.951,203.346,546.641
7/19/24 13:00,17.925,0.219,0.037,20.319,0.656,5.541,6.085,2.007,45.138,17.483,20.782,138.407,23.592,20.525,19.798,0.002,2.851,0.739,4.954,202.887,549.947
7/19/24 13:15,17.769,0.215,0.037,20.232,0.658,6.096,6.105,1.986,45.044,17.501,21.183,139.334,23.562,20.336,20.445,0.088,2.899,0.737,4.946,202.908,552.081
7/19/24 13:30,18.722,0.234,0.037,20.285,0.668,5.730,6.079,1.984,45.452,17.507,21.589,140.814,23.693,20.167,21.047,0.09,2.873,0.738,4.951,203.688,556.348
7/19/24 13:45,17.386,0.243,0.037,19.793,0.644,5.271,6.083,1.972,46.466,17.518,22.374,142.252,23.938,20.403,20.408,0.091,2.8,1.873,4.954,203.402,557.908
7/19/24 14:00,19.087,0.218,0.037,20.285,0.637,5.285,6.051,1.962,44.65,17.52,22.932,142.933,24.278,20.565,20.353,0.22,2.818,2.689,4.941,199.539,557
7/19/24 14:15,17.473,0.218,0.037,20.312,0.645,5.317,6.132,1.986,38.449,17.526,23.04,142.462,24.037,20.35,20.896,0.095,2.821,2.976,4.944,201.334,551.05
7/19/24 14:30,16.765,0.212,0.037,20.466,0.655,5.332,6.154,2.027,38.071,17.508,23.779,144.708,24.596,20.362,20.794,0.093,2.77,2.052,4.952,212.829,564.162
7/19/24 14:45,16.695,0.215,0.036,20.307,0.592,4.985,6.395,2.02,38.152,17.488,25.556,145.953,24.987,20.185,20.239,0.093,2.749,0.74,4.95,218.202,570.539
7/19/24 15:00,16.738,0.219,0.037,20.227,0.600,4.623,6.273,2.019,36.903,17.533,25.785,146.173,25.096,20.42,19.736,0.092,2.729,0.743,4.949,215.044,565.939
7/19/24 15:15,16.678,0.291,0.037,20.225,0.657,5.042,6.38,2.058,37.397,17.515,26.243,145.812,25.021,20.608,20.137,0.112,2.758,0.742,4.937,215.817,568.467
7/19/24 15:30,16.714,0.261,0.037,20.136,0.642,5.590,6.295,2.044,36.195,17.514,26.491,144.947,25.023,20.422,21.282,0.415,2.785,0.741,4.937,218.044,570.515
7/19/24 15:45,16.715,0.221,0.036,20.112,0.644,5.347,6.279,2.053,33.979,17.511,26.651,145.016,24.738,20.409,20.499,0.089,2.773,0.741,4.948,220.61,569.371
7/19/24 16:00,17.957,0.217,0.037,20.079,0.620,4.632,6.241,2.03,35.705,17.495,26.469,145.242,24.698,20.429,20.299,0.047,2.742,0.741,4.955,214.258,564.893
7/19/24 16:15,16.098,0.222,0.036,19.334,0.639,4.895,6.177,2.039,34.657,17.514,25.584,144.148,24.904,20.3,20.232,0.042,2.751,0.745,4.951,223.111,568.379
7/19/24 16:30,17.505,0.241,0.036,16.926,0.679,5.345,6.096,2.039,33.641,17.515,24.785,142.351,24.501,20.639,19.012,0.09,2.773,0.741,4.957,220.363,560.235
7/19/24 16:45,17.781,0.245,0.037,15.863,0.663,5.069,6.132,2.028,29.073,17.496,23.77,141.388,24.087,20.459,21.415,0.09,2.753,0.739,4.955,216.4,550.443
7/19/24 17:00,18.305,0.225,0.036,15.862,0.649,4.639,6.137,2.006,27.4,17.539,22.685,139.984,24.217,20.526,19.182,0.091,2.731,0.707,4.94,213.455,541.316
7/19/24 17:15,15.191,0.224,0.037,15.877,0.650,4.625,6.114,2.012,27.776,17.515,21.553,137.259,23.629,20.419,17.976,0.091,2.732,0.7,4.952,217.2,536.532
7/19/24 17:30,16.212,0.217,0.037,15.909,0.658,4.622,6.048,2.03,28.25,17.516,20.901,137.355,23.508,20.735,18.695,0.092,2.733,0.7,4.944,214.181,535.343
7/19/24 17:45,16.212,0.217,0.036,15.851,0.638,4.594,6.052,2.013,27.855,17.52,20.423,136.372,23.605,20.555,19.653,0.214,2.728,0.699,4.936,213.879,534.052
7/19/24 18:00,16.600,0.223,0.037,15.878,0.655,5.182,6.084,2.002,27.197,17.521,20.169,135.731,23.489,20.398,19.902,0.285,2.759,0.7,4.936,212.069,531.817
7/19/24 18:15,16.674,0.294,0.036,15.890,0.674,5.339,6.073,2.006,26.599,17.511,19.95,134.628,23.345,20.596,19.568,0.507,2.77,0.699,4.937,210.596,528.692
7/19/24 18:30,16.488,0.263,0.036,15.850,0.646,5.275,6.073,1.985,26.425,17.511,19.508,133.222,23.028,20.583,20.249,0.281,2.768,1.664,4.942,211.68,528.477
7/19/24 18:45,16.297,0.221,0.037,15.890,0.646,5.311,6.021,1.972,26.393,17.508,19.083,132.872,22.858,20.735,18.848,0.036,2.767,2.592,4.93,213.073,528.09
7/19/24 19:00,16.507,0.213,0.036,15.872,0.660,4.919,6.087,2.003,26.698,17.512,18.643,132.061,22.771,20.586,18.825,0.049,2.766,2.935,4.943,210.393,524.479
7/19/24 19:15,16.290,0.213,0.037,15.890,0.658,5.312,6.089,2.014,28.533,17.512,18.264,132.039,22.549,20.58,19.439,0.087,2.783,1.27,4.937,207.75,522.246
7/19/24 19:30,16.266,0.235,0.036,15.883,0.675,5.154,6.079,2.042,26,17.53,18.1,131.859,22.346,20.573,19.334,0.086,2.753,0.7,4.937,209.2,519.788
7/19/24 19:45,10.395,0.239,0.037,15.856,0.650,4.634,6.047,1.973,25.663,17.514,17.941,132.124,22.597,20.593,19.541,0.09,2.729,0.7,4.938,205.944,510.205
7/19/24 20:00,7.181,0.215,0.037,15.891,0.634,4.627,4.083,1.923,25.011,17.515,17.569,130.708,22.478,20.428,18.121,0.088,2.733,0.7,4.941,207.182,502.065
7/19/24 20:15,6.887,0.213,0.036,15.898,0.653,5.333,2.524,2.008,24.36,17.53,17.22,78.379,22.331,20.843,19.503,0.089,2.768,0.7,4.94,207.247,449.462
7/19/24 20:30,7.050,0.210,0.037,15.897,0.679,5.207,2.516,1.971,22.457,17.51,17.273,90.991,22.331,20.677,18.613,0.089,2.758,0.7,4.946,207.84,459.752
7/19/24 20:45,7.058,0.212,0.036,15.916,0.651,4.600,2.525,1.952,21.802,17.511,16.328,95.055,22.328,20.671,19.415,0,2.731,0.7,4.947,206.869,461.307
7/19/24 21:00,7.074,0.218,0.037,15.873,0.664,5.037,2.533,1.956,21.597,17.512,15.494,95.32,22.329,20.679,19.318,0.09,2.752,0.701,4.938,209.153,463.275
7/19/24 21:15,7.083,0.291,0.037,15.923,0.679,5.060,2.542,1.97,21.273,17.512,15.273,96.158,22.329,20.518,18.16,0.089,2.75,0.701,4.937,206.07,459.355
7/19/24 21:30,7.094,0.263,0.037,15.907,0.652,5.316,2.549,1.946,21.312,17.512,15.636,95.937,22.33,20.686,19.044,0.09,2.766,0.7,4.944,208.632,463.353
7/19/24 21:45,7.100,0.221,0.037,15.933,0.650,4.770,2.544,1.94,21.325,17.508,16.236,96.831,22.353,20.867,18.85,0.092,2.736,0.701,4.937,204.523,460.154
7/19/24 22:00,7.255,0.212,0.037,15.884,0.664,4.613,2.54,1.923,21.119,17.505,17.051,97.197,22.323,20.71,17.937,0.098,2.726,0.699,4.949,202.134,457.576
7/19/24 22:15,6.731,0.209,0.036,15.895,0.673,4.599,2.537,1.933,21.033,17.524,17.074,96.629,22.324,20.53,18.522,0.014,2.73,0.7,4.935,205.518,460.146
7/19/24 22:30,6.408,0.230,0.037,15.894,0.680,4.596,2.54,1.931,21.189,17.506,16.663,96.127,22.326,20.703,18.374,0.083,2.73,0.7,4.934,205.296,458.947
7/19/24 22:45,6.421,0.236,0.037,16.013,0.658,4.614,2.542,1.915,21.256,17.511,16.029,95.951,22.352,20.925,19.314,0.096,2.731,0.699,4.931,204.794,459.025
7/19/24 23:00,6.440,0.215,0.036,17.040,0.649,4.607,2.545,1.882,21.272,17.534,15.281,94.689,22.333,20.752,18.45,0.092,2.726,0.7,4.942,205.078,457.263
7/19/24 23:15,6.398,0.210,0.037,18.023,0.644,5.232,2.523,1.887,21.238,17.543,14.225,94.569,22.353,18.902,18.682,0.093,2.76,0.698,4.94,201.893,452.85
7/19/24 23:30,6.189,0.208,0.036,18.699,0.619,5.329,2.522,1.888,21.128,17.524,13.759,94.993,22.331,18.285,20.264,0.093,2.766,0.699,4.931,206.221,458.484
7/19/24 23:45,6.195,0.207,0.036,20.211,0.592,5.298,2.519,1.893,21.158,17.54,13.637,94.733,22.339,18.091,19.453,0.092,2.757,0.697,4.934,203.967,456.349
7/20/24 0:00,6.226,0.213,0.036,19.950,0.608,5.297,2.522,1.893,21.063,17.519,13.746,95.469,22.314,18.072,20.12,0.042,2.765,0.698,4.934,202.972,456.459
7/20/24 0:15,6.186,0.287,0.037,19.173,0.651,5.316,2.521,1.896,21,17.514,13.859,94.164,22.319,17.899,19.117,0.049,2.768,0.697,4.924,200.445,450.822
7/20/24 0:30,6.211,0.257,0.036,19.833,0.644,5.313,2.525,1.887,21.232,17.514,14.013,94.483,22.322,18.072,19.731,0.09,2.765,0.697,4.927,203.036,455.588
7/20/24 0:45,6.217,0.217,0.036,19.542,0.642,5.307,2.53,1.884,21.209,17.515,14.059,94.344,22.329,18.252,19.775,0.09,2.766,0.698,4.926,204.083,456.421
7/20/24 1:00,6.254,0.207,0.037,18.548,0.660,4.792,2.53,1.884,21.019,17.517,14.105,94.254,22.334,18.087,19.793,0.091,2.729,0.697,4.926,202.881,453.345
7/20/24 1:15,6.514,0.205,0.036,19.053,0.668,5.055,2.533,1.888,21.071,17.517,14.17,94.486,22.325,17.921,18.566,0.09,2.749,0.697,4.925,205.464,455.933
7/20/24 1:30,5.857,0.226,0.037,19.503,0.676,5.067,2.55,1.882,20.987,17.532,14.1,94.126,22.323,18.27,20.189,0.09,2.749,0.697,4.934,205.566,457.361
7/20/24 1:45,5.741,0.232,0.036,19.043,0.655,5.262,2.542,1.881,21.016,17.517,14.052,93.973,22.335,18.077,19.944,0.058,2.762,0.698,4.93,202.642,453.396
7/20/24 2:00,5.704,0.210,0.037,19.069,0.649,5.280,2.539,1.896,20.907,17.515,14.325,94.588,22.347,18.088,19.218,0.032,2.756,0.697,4.941,202.347,453.145
